species,family,geog_range,movement_keyword,demers_pelag,length,common_name,kfin,r_fin,diet_troph3,Class,pred_50,pred_05,pred_95,pred_25,pred_75,observed_homerange,predicted_homerange,predicted_pld,observed_pld,home_range,pld,magnitude_homerange,month_pld,class,class2,class3,spec_code,genus,order,ocean,basin,food_i,food_mode,temp_min,temp_max,climate,body_shape_i,temp_cons,sp_richness,circadian,dev_place,longevity_wild,temp_preferred,fecundity_mean,oxygen_cons,temp_range,iucn_category,fb_name
Genypterus chilensis,Ophidiidae,125000,habitat_benthic,bathydemersal,150,NA,22836.358975755986,0.203416315,3.939981056830944,Actinopteri,0.0017922,0.0017922,7.780000000000001,6.45e-6,0.025016,NA,0.001153508,49.28743458730153,NA,0.001153508,49.28743458730153,-3,2,2,2: low/mid,2,483,Genypterus,Ophidiiformes,Pacific,East,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",elongated,NA,259,NA,NA,30,23,2885045.223853211,6.72,5.000000477,NA,Red cusk-eel
Gerres nigri,Gerreidae,572500,habitat_benthic,benthopelagic,20,NA,1825.975119143567,1.495810086,3.2582238174073668,Actinopteri,0.003297,0.003297,0.9020794292845156,8.129999999999997e-6,0.1153984724995511,NA,0.00276756,51.948261064285695,NA,0.00276756,51.948261064285695,-3,2,2,2: low/mid,2,9907,Gerres,Eupercaria/misc,Atlantic,East,"detritus, nekton, plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,53,NA,planktonic,NA,25,2885045.223853211,NA,3,LC,Guinean striped mojarra
Gerres oblongus,Gerreidae,9027500,habitat_reef,reef-associated,30,NA,14.317325575246857,1.495810086,3.547737165655735,Actinopteri,0.0013065,0.0013065,4.477796391772314,8.129999999999997e-6,0.21833765948249895,NA,0.001721571,35.72425065873011,NA,0.001721571,35.72425065873011,-3,2,2,2: low/mid,2,5801,Gerres,Eupercaria/misc,"Indian Ocean, Pacific",Both,"detritus, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,53,NA,planktonic,NA,28,2885045.223853211,NA,3,LC,Slender silver-biddy
Gerres oyena,Gerreidae,8420000,habitat_coastal,reef-associated,30,NA,563.1579604100426,1.594337758,2.819284224901776,Actinopteri,0.0013065,0.0013065,4.477796391772314,8.129999999999997e-6,0.3026,NA,0.002604703,36.66951199761901,NA,0.002604703,36.66951199761901,-3,2,2,2: low/mid,2,5996,Gerres,Eupercaria/misc,"Indian Ocean, Pacific",Both,"detritus, plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,53,NA,planktonic,NA,27,2885045.223853211,NA,3,LC,Common silver-biddy
Glossanodon semifasciatus,Argentinidae,532500,pelagic oceanic,benthopelagic,22.700000762939453,NA,67613.97225,0.518660964,3.211528116076985,Actinopteri,0.025016,0.025016,4.438338372845683,8.129999999999997e-6,0.3026,NA,0.005015151,36.505744138888886,NA,0.005015151,36.505744138888886,-3,2,2,2: low/mid,2,257,Glossanodon,Argentiniformes,Pacific,West,"zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",elongated,NA,27,NA,planktonic,18.666666666666668,24,2885045.223853211,NA,7.800001144409229,NA,Deep-sea smelt
Glyptocephalus cynoglossus,Pleuronectidae,3570000,habitat_benthic,demersal,60,NA,64040.31604992252,0.149820154,3.17,Actinopteri,0.21833765948249895,0.21833765948249895,8.5,0.017712,0.77,NA,0.077089082,62.06826834365076,NA,0.077089082,62.06826834365076,-2,3,7,3: mid/high,3,26,Glyptocephalus,Pleuronectiformes,Atlantic,Both,"nekton, zoobenthos, zooplankton",generalist,2,6,"boreal, polar, subtropical, temperate",short and / or deep,NA,67,NA,planktonic,25,6,2885045.223853211,137.51355371900826,4,VU,Witch flounder
Glyptocephalus zachirus,Pleuronectidae,1320000,habitat_benthic,demersal,60,NA,23361.490952600205,0.186545885,3.25,Actinopteri,0.025016,0.025016,8.5,0.0034,0.3412916641232247,NA,0.054379119,58.775440290476176,NA,0.054379119,58.775440290476176,-2,2,2,2: low/mid,2,4238,Glyptocephalus,Pleuronectiformes,Pacific,Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",short and / or deep,NA,67,NA,planktonic,27,6,2885045.223853211,137.51355371900826,4,LC,Rex sole
Gnathanodon speciosus,Carangidae,13205000,habitat_reef,reef-associated,120,NA,5597.4384882991935,0.706049385,3.8652679347023327,Actinopteri,0.3026,0.3026,91381.99999999996,0.021204,23.228980814668287,NA,0.9246274559598008,33.8977854,NA,0.9246274559598008,33.8977854,-1,2,4,5: mid/mid,5,4464,Gnathanodon,Carangiformes,"Indian Ocean, Pacific",Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,147,NA,planktonic,20.363636363636363,28,2885045.223853211,6715.0254549090905,5.222222222222222,LC,Golden trevally
Grammoplites suppositus,Platycephalidae,1385000,habitat_benthic,demersal,31,NA,144.21681108889783,0.42142105,3.84,Actinopteri,0.003297,0.003297,0.77,8.129999999999997e-6,0.3111784054204276,NA,0.002070496,43.21965803968246,NA,0.002070496,43.21965803968246,-3,2,2,2: low/mid,2,28128,Grammoplites,Perciformes/Scorpaenoidei,Indian Ocean,Both,"detritus, nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,81,NA,NA,16,27,2885045.223853211,NA,NA,LC,Spotfin flathead
Gymnosarda unicolor,Scombridae,12880000,pelagic oceanic,reef-associated,247.97999572753903,NA,2718.783662226001,0.596518223,4.481651192263376,Actinopteri,5.55,5.55,28773.00000000001,0.022602017,24.632494545075147,NA,1.541775527157543,41.03592715555553,NA,1.541775527157543,41.03592715555553,0,2,4,5: mid/mid,5,106,Gymnosarda,Scombriformes,"Indian Ocean, Pacific",Both,nekton,specialist,20,28,"subtropical, temperate, tropical",fusiform / normal,NA,54,NA,planktonic,12.33529416252585,28,2885045.223853211,524.3454545454546,8,LC,Dogtooth tuna
Haemulon plumierii,Haemulidae,2540000,habitat_reef,reef-associated,53,NA,431.55926458169665,0.578655171,3.82,Actinopteri,0.22200604639980337,0.22200604639980337,77.88114115541597,0.021891852,0.4193772781428161,NA,0.1292833487578325,26.611305025396845,22.6,0.1292833487578325,22.6,-1,1,5,1: mid/low,1,1140,Haemulon,Eupercaria/misc,Atlantic,West,"nekton, zoobenthos",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,134,diurnal,planktonic,12,26.4375,2885045.223853211,155.13333333333333,5,LC,White grunt
Harpadon nehereus,Synodontidae,7832500,habitat_benthic,benthopelagic,60.970001220703125,NA,1686496.5411288124,0.452219992,4.089407301088166,Actinopteri,0.04451615,0.04451615,4.17,0.003297,0.6355943866561172,NA,0.034901918,51.202015777777696,NA,0.034901918,51.202015777777696,-2,2,2,2: low/mid,2,260,Harpadon,Aulopiformes,"Indian Ocean, Pacific",Both,"nekton, zoobenthos",generalist,NA,NA,"subtropical, temperate, tropical",elongated,NA,76,NA,planktonic,7,28,41130,NA,9.900001526,NT,Bombay-duck
Helicolenus dactylopterus,Sebastidae,11510000,habitat_benthic,bathydemersal,50,NA,118996.26517762872,0.149321292,3.54,Actinopteri,0.21833765948249895,0.21833765948249895,39.830000000000005,0.017712,5.953570357357004,NA,0.15299344901631368,57.44783431587295,NA,0.15299344901631368,57.44783431587295,-1,2,4,5: mid/mid,5,76,Helicolenus,Perciformes/Scorpaenoidei,"Atlantic, Indian Ocean, Mediterranean and Black Sea",Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, subtropical, temperate, tropical",fusiform / normal,NA,133,NA,planktonic,43,22,2885045.223853211,97.77472305555555,9.5,LC,Blackbelly rosefish
Hemiramphus balao,Hemiramphidae,2820000,pelagic oceanic,reef-associated,40,NA,65.16240182092822,0.889101666,3.85,Actinopteri,0.19055338692839024,0.19055338692839024,69.37218462755803,0.021204,0.4193772781428161,NA,0.1336524070104644,37.89459970158732,NA,0.1336524070104644,37.89459970158732,-1,2,4,5: mid/mid,5,1057,Hemiramphus,Beloniformes,Atlantic,Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",elongated,NA,62,NA,planktonic,10,24,2885045.223853211,NA,NA,LC,Balao halfbeak
Hemiramphus brasiliensis,Hemiramphidae,2202500,habitat_coastal,reef-associated,55,NA,6751.508337251583,0.747224435,2.28,Actinopteri,0.027348309,0.027348309,69.37218462755803,0.020686774,0.3111784054204276,NA,0.091763924,40.220496417460346,NA,0.091763924,40.220496417460346,-2,2,2,2: low/mid,2,1059,Hemiramphus,Beloniformes,Atlantic,Both,"nekton, plants",generalist,NA,NA,"subtropical, temperate, tropical",elongated,NA,62,NA,planktonic,10,24,2885045.223853211,NA,NA,LC,Ballyhoo halfbeak
Herklotsichthys quadrimaculatus,Clupeidae,9417500,habitat_coastal,reef-associated,25,NA,44.004551962590575,1.740456307,3.57,Actinopteri,0.0013065,0.0013065,4.477796391772314,8.129999999999997e-6,0.220164213,NA,0.001823613,33.65402706349196,NA,0.001823613,33.65402706349196,-3,2,2,2: low/mid,2,1494,Herklotsichthys,Clupeiformes,"Indian Ocean, Pacific",Both,"zoobenthos, zooplankton",generalist,NA,NA,"subtropical, temperate, tropical",fusiform / normal,NA,190,nocturnal,planktonic,8.566666669315762,28,2885045.223853211,576.7602106451614,13.575,LC,Bluestripe herring
Hexagrammos decagrammus,Hexagrammidae,1112500,habitat_reef,demersal,61,NA,481.14676030663554,0.340852342,3.6317893478919383,Actinopteri,0.029410133,0.029410133,3.790022135449059,0.020686774,0.25,NA,0.049783824,39.622741733333335,NA,0.049783824,39.622741733333335,-2,2,2,2: low/mid,2,4032,Hexagrammos,Perciformes/Cottoidei,Pacific,Both,"nekton, zoobenthos",generalist,NA,NA,"boreal, polar, subtropical, temperate",fusiform / normal,NA,9,NA,planktonic,18,9,2885045.223853211,41.566875,NA,LC,Kelp greenling
Hilsa kelee,Clupeidae,6355000,habitat_coastal,pelagic neritic,35,NA,59083.71456428854,1.080199315,2.940693048360769,Actinopteri,0.060991803,0.060991803,69.37218462755803,0.0013065,0.32,NA,0.021378298,40.47179820158729,NA,0.021378298,40.47179820158729,-2,2,2,2: low/mid,2,1595,Hilsa,Clupeiformes,"Indian Ocean, Pacific",Both,"detritus, plants, zoobenthos, zooplankton",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,190,NA,planktonic,8.566666669315762,28,2885045.223853211,576.7602106451614,13.575,LC,Kelee shad
Hippoglossoides elassodon,Pleuronectidae,277500,habitat_benthic,demersal,52,NA,2483813.4651043043,0.179774811,3.67,Actinopteri,0.003297,0.003297,3.75,6.45e-6,0.025016,NA,7.948580508781858e-4,56.82021064523806,NA,7.948580508781858e-4,56.82021064523806,-4,2,2,2: low/mid,2,519,Hippoglossoides,Pleuronectiformes,Pacific,Both,"nekton, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",short and / or deep,NA,67,NA,planktonic,27,5,2885045.223853211,20.055,6.84999996,LC,Flathead sole
Hippoglossoides platessoides,Pleuronectidae,4190000,habitat_benthic,demersal,82.59999847,NA,139541.6729962515,0.145000355,4.08,Actinopteri,0.04451615,0.04451615,8.5,0.003804817,0.77,NA,0.048780359,55.71152255555548,NA,0.048780359,55.71152255555548,-2,2,2,2: low/mid,2,4239,Hippoglossoides,Pleuronectiformes,Atlantic,Both,"nekton, others, plants, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",short and / or deep,3.4166666666666665,67,NA,planktonic,30,6,2885045.223853211,20.055,6.84999996,EN,American plaice
Hippoglossus hippoglossus,Pleuronectidae,5017500,habitat_benthic,demersal,470,NA,73314.44158807241,0.11850261,4,Actinopteri,0.029410133,0.029410133,119173.4999999999,6.039999999999998e-4,7.780000000000001,NA,0.1914201701046458,59.321749655555514,NA,0.1914201701046458,59.321749655555514,-1,2,4,5: mid/mid,5,1371,Hippoglossus,Pleuronectiformes,Atlantic,Both,"nekton, others, zoobenthos, zooplankton",generalist,NA,NA,"boreal, polar, subtropical, temperate",fusiform / normal,NA,67,NA,planktonic,50,6,2885045.223853211,137.51355371900826,6.84999996,EN,Atlantic halibut
Hoplopagrus guentherii,Lutjanidae,632500,habitat_reef,reef-associated,92,NA,273.06185256926335,0.502875077,3.8,Actinopteri,0.029410133,0.029410133,7.780000000000001,0.017712,0.4193772781428161,NA,0.092468506,29.07151496666669,21.5,0.092468506,21.5,-2,1,5,1: mid/low,1,1393,Hoplopagrus,Eupercaria/misc,Pacific,East,"nekton, zoobenthos",generalist,NA,NA,"subtropical, tropical",fusiform / normal,NA,113,NA,NA,25.72,26.714285714285715,2885045.223853211,213.978125,9.5,LC,Mexican barred snapper
